Term	TF	IDF
/local/templates/main-responsive/img/notify/icon_label.svg	0.000037	0.000000
_comment	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_comment.svg	0.000037	0.000000
_negative	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_negative.svg	0.000037	0.000000
_payment	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_payment.svg	0.000037	0.000000
_calendar	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_calendar.svg	0.000037	0.000000
_service_shop	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_service_shop.svg	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_village.svg	0.000037	0.000000
_positive	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_positive.svg	0.000037	0.000000
_fruits	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_fruits.svg	0.000037	0.000000
_car	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_car.svg	0.000037	0.000000
_clock	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_clock.svg	0.000037	0.000000
_pin	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_pin.svg	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_express.svg	0.000037	0.000000
_recipe_reply	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_recipe_published.svg	0.000037	0.000000
_recipe_published	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_recipe_reply.svg	0.000037	0.000000
_article_reply	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_article_reply.svg	0.000037	0.000000
_article_published	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_article_published.svg	0.000037	0.000000
_recipe_contest_winner	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_recipe_winner.svg	0.000037	0.000000
_fav_recipe	0.000037	0.000000
/local/templates/main-responsive/img/icon_fav_recipe.svg	0.000037	0.000000
_fav_shop	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_fav_shop.svg	0.000037	0.000000
vv_notify__text	0.000037	0.000000
vv_notify__top	0.000037	0.000000
vv_notify__top_left	0.000037	0.000000
vv_notify__title	0.000037	0.000000
js-notify-title	0.000037	0.000000
icon_title	0.000037	0.000000
vv_notify__message	0.000037	0.000000
vv_notify__btnwrp	0.000037	0.000000
js-notify-link-text-bottom	0.000037	0.000000
js-notify-link-text	0.000074	0.000000
js-notify-link	0.000110	0.000000
link_text	0.000074	0.000000
vv_notify__rbtnwrp	0.000037	0.000000
js-notify-link-text-right	0.000037	0.000000
vv_notify__link	0.000037	0.000000
js-notify-link-empty	0.000037	0.000000
_w24	0.000221	0.000000
js-notify-close	0.000037	0.000000
svg-iconset-cross	0.000221	0.000000
vv_notify__bottom	0.000037	0.000000
js-notify-bottom	0.000037	0.000000
vv_notify__	0.000037	0.000000
class_bottom	0.000037	0.000000
text_bottom	0.000037	0.000000
usernotificationstypes=	0.000037	0.000000
orders	0.000037	0.000000
user_lk_orders	0.000037	0.000000
order_detail_status	0.000037	0.000000
chat	0.000037	0.000000
media_comments	0.000037	0.000000
vv23_searchaddressfixednote	0.000037	0.000000
js-vv23-search-address-fixed-note	0.000037	0.000000
vv23_searchaddressfixednote__outer	0.000037	0.000000
vv23_searchaddressfixednote__inner	0.000037	0.000000
vv23_searchaddressfixednote__img	0.000037	0.000000
m8	0.000037	0.000000
16c12.4183	0.000037	0.000000
12.4183	0.000110	0.000000
8c16	0.000037	0.000000
3.58172	0.000110	0.000000
0c3.58172	0.000037	0.000000
8c0	0.000037	0.000000
16zm7.544	0.000037	0.000000
12.472l7.616	0.000037	0.000000
6.328h8.66l8.744	0.000037	0.000000
12.472h7.544zm7.544	0.000037	0.000000
5.188v4h8.744v5.188h7.544z	0.000037	0.000000
36ba5f	0.000037	0.000000
vv23_searchaddressfixednote__text	0.000037	0.000000
vv23_searchaddressfixednote__textselected	0.000037	0.000000
увидеть	0.000037	0.000000
актуальный	0.000037	0.000000
js-vv23-search-address-fixed-note__closer	0.000037	0.000000
подсказку	0.000037	0.000000
style	0.000037	0.000000
search	0.000037	0.000000
note	0.000037	0.000000
.vv23_searchaddressfixednote	0.000147	0.000000
-webkit-transform	0.000074	0.000000
translatex	0.000221	0.000000
-50	0.000221	0.000000
translatey	0.000221	0.000000
-5px	0.000110	0.000000
-ms-transform	0.000074	0.000000
transform	0.000184	0.000000
bottom	0.000074	0.000000
52px	0.000037	0.000000
z-index	0.000110	0.000000
109	0.000037	0.000000
border-radius	0.000074	0.000000
16px	0.000258	0.000000
-webkit-box-shadow	0.000074	0.000000
1px	0.000147	0.000000
24px	0.000074	0.000000
rgba	0.000074	0.000000
0.15	0.000074	0.000000
box-shadow	0.000074	0.000000
-webkit-transition	0.000037	0.000000
.3s	0.000221	0.000000
-o-transition	0.000037	0.000000
transition	0.000037	0.000000
height	0.000037	0.000000
clip	0.000037	0.000000
unset	0.000037	0.000000
overflow	0.000037	0.000000
pointer-events	0.000074	0.000000
all	0.000037	0.000000
.vv23_searchaddressfixednotedpcontainer	0.000110	0.000000
top	0.000074	0.000000
calc	0.000037	0.000000
100vw	0.000037	0.000000
-	0.000110	0.000000
80px	0.000037	0.000000
margin-bottom	0.000037	0.000000
20px	0.000037	0.000000
.vv23_searchaddressfixednote__outer	0.000037	0.000000
-webkit-box	0.000074	0.000000
-ms-flexbox	0.000074	0.000000
flex	0.000074	0.000000
-webkit-box-align	0.000037	0.000000
center	0.000110	0.000000
-ms-flex-align	0.000037	0.000000
align-items	0.000037	0.000000
-webkit-box-pack	0.000074	0.000000
start	0.000147	0.000000
-ms-flex-pack	0.000074	0.000000
justify-content	0.000074	0.000000
flex-start	0.000074	0.000000
padding	0.000037	0.000000
min-height	0.000074	0.000000
56px	0.000037	0.000000
border	0.000037	0.000000
min-width	0.000037	0.000000
480px	0.000037	0.000000
cursor	0.000037	0.000000
pointer	0.000037	0.000000
.vv23_searchaddressfixednote__inner	0.000037	0.000000
padding-right	0.000037	0.000000
40px	0.000037	0.000000
.vv23_searchaddressfixednote__img	0.000037	0.000000
block	0.000037	0.000000
-ms-flex-negative	0.000037	0.000000
flex-shrink	0.000037	0.000000
margin	0.000037	0.000000
8px	0.000074	0.000000
.vv23_searchaddressfixednote__text	0.000037	0.000000
font-weight	0.000074	0.000000
400	0.000037	0.000000
.vv23_searchaddressfixednote__textselected	0.000037	0.000000
500	0.000037	0.000000
.vv_modalcloser	0.000037	0.000000
max-width	0.000037	0.000000
1023px	0.000037	0.000000
/style	0.000037	0.000000
noindex	0.000037	0.000000
modal	0.000552	0.000000
authmodal	0.000074	0.000000
vv_authmodal20	0.000074	0.000000
fade	0.000184	0.000000
js-modal-user	0.000037	0.000000
tabindex=	0.000184	0.000000
role=	0.000368	0.000000
dialog	0.000184	0.000000
aria-hidden=	0.000074	0.000000
modal-layout	0.000184	0.000000
modal-dialog	0.000184	0.000000
modal-dialog-centered	0.000110	0.000000
modal-content	0.000184	0.000000
js-modal-user-content	0.000037	0.000000
js-modal-user-name	0.000037	0.000000
data-keyboard=	0.000110	0.000000
data-backdrop=	0.000110	0.000000
static	0.000110	0.000000
387px	0.000037	0.000000
data-dismiss=	0.000184	0.000000
close	0.000184	0.000000
modal__inner	0.000147	0.000000
js-user-form-container-login-reg	0.000037	0.000000
vv_authmodal20__title	0.000037	0.000000
h6_desktop	0.000037	0.000000
регистрация	0.000037	0.000000
modal__form	0.000037	0.000000
vv_authmodal20fsform	0.000037	0.000000
js-user-name-form-login-api	0.000037	0.000000
method=	0.000037	0.000000
post	0.000037	0.000000
new_registration	0.000037	0.000000
vv_authmodal20fsform__toptext	0.000037	0.000000
_registration	0.000037	0.000000
gray600	0.000074	0.000000
margin-bottom:7px	0.000037	0.000000
js-user-name-form-login-api-text1	0.000037	0.000000
js-user-name-form-login-api-text2	0.000037	0.000000
vv_formitem	0.000037	0.000000
js-reg-name-input	0.000037	0.000000
имя	0.000074	0.000000
js-user-name-form-login-api-value	0.000037	0.000000
maxlegth=	0.000037	0.000000
255	0.000037	0.000000
vv_authmodal20__footer	0.000037	0.000000
зарегистрироваться	0.000037	0.000000
lk-modal-alert	0.000074	0.000000
js-lk-modal-confirm	0.000037	0.000000
lk-modal-alert__title	0.000074	0.000000
js-lk-modal-confirm-title	0.000037	0.000000
lk-modal-alert__text	0.000074	0.000000
js-lk-modal-confirm-text	0.000037	0.000000
lk-modal-confirm__btns	0.000074	0.000000
_row	0.000037	0.000000
_row2	0.000037	0.000000
js-lk-modal-confirm-callback	0.000037	0.000000
js-lk-modal-confirm-close	0.000037	0.000000
js-lk-modal-alert	0.000037	0.000000
js-lk-modal-alert-title	0.000037	0.000000
js-lk-modal-alert-text	0.000037	0.000000
_col	0.000037	0.000000
_col2	0.000037	0.000000
js-lk-modal-alert-btn-text	0.000037	0.000000
js-lk-modal-alert-btn-link	0.000037	0.000000
/noindex	0.000037	0.000000
vv21_sharedbasketmodal	0.000037	0.000000
js-vv21-shared-busket	0.000037	0.000000
js-lk-modal-shared-basket	0.000037	0.000000
vv21_sharedbasketmodal__header	0.000037	0.000000
js-shared-modal-header	0.000037	0.000000
vv21_sharedbasketmodal__body	0.000037	0.000000
_scroll	0.000037	0.000000
_h100	0.000037	0.000000
js-vv21-shared-busket__scrolled	0.000037	0.000000
js-shared-modal-body	0.000037	0.000000
vv21_sharedbasketmodal__bodyinner	0.000037	0.000000
vv21_sharedbasketmodal__footer	0.000037	0.000000
js-shared-modal-footer	0.000037	0.000000
_shadow	0.000037	0.000000
_modal	0.000037	0.000000
js-notify-container-modal	0.000037	0.000000
window.bx	0.000037	0.000000
window.bx=	0.000037	0.000000
window.bx.message	0.000037	0.000000
window.bx.message=function	0.000037	0.000000
mess	0.000074	0.000000
typeof	0.000110	0.000000
mess==='object	0.000037	0.000000
for	0.000037	0.000000
let	0.000110	0.000000
i	0.000110	0.000000
in	0.000037	0.000000
bx.message	0.000037	0.000000
=mess	0.000037	0.000000
window.bx||top.bx	0.000074	0.000000
.message	0.000074	0.000000
js_core_loading	0.000037	0.000000
загрузка	0.000037	0.000000
...	0.000037	0.000000
js_core_no_data	0.000037	0.000000
данных	0.000037	0.000000
js_core_window_close	0.000037	0.000000
js_core_window_expand	0.000037	0.000000
развернуть	0.000037	0.000000
js_core_window_narrow	0.000037	0.000000
свернуть	0.000037	0.000000
окно	0.000037	0.000000
js_core_window_save	0.000037	0.000000
сохранить	0.000037	0.000000
js_core_window_cancel	0.000037	0.000000
отменить	0.000037	0.000000
js_core_window_continue	0.000037	0.000000
продолжить	0.000037	0.000000
js_core_h	0.000037	0.000000
ч	0.000037	0.000000
js_core_m	0.000037	0.000000
м	0.000037	0.000000
js_core_s	0.000037	0.000000
jsadm_ai_hide_extra	0.000037	0.000000
скрыть	0.000037	0.000000
лишние	0.000037	0.000000
jsadm_ai_all_notif	0.000037	0.000000
jsadm_auth_req	0.000037	0.000000
требуется	0.000037	0.000000
авторизация	0.000037	0.000000
js_core_window_auth	0.000037	0.000000
js_core_image_full	0.000037	0.000000
полный	0.000037	0.000000
размер	0.000037	0.000000
/bitrix/js/main/core/core.min.js	0.000037	0.000000
1741037195225181	0.000037	1.629241
bx.runtime.registerextension	0.000074	0.000000
main.core	0.000037	0.000000
namespace	0.000074	0.000000
bx	0.000037	0.000000
loaded	0.000074	0.000000
bx.setjslist	0.000074	0.000000
\/bitrix\/js\/main\/core\/core_ajax.js	0.000037	0.000000
\/bitrix\/js\/main\/core\/core_promise.js	0.000037	0.000000
\/bitrix\/js\/main\/polyfill\/promise\/js\/promise.js	0.000074	0.000000
\/bitrix\/js\/main\/loadext\/loadext.js	0.000037	0.000000
\/bitrix\/js\/main\/loadext\/extension.js	0.000037	0.000000
\/bitrix\/js\/main\/polyfill\/find\/js\/find.js	0.000074	0.000000
\/bitrix\/js\/main\/polyfill\/includes\/js\/includes.js	0.000037	0.000000
\/bitrix\/js\/main\/polyfill\/matches\/js\/matches.js	0.000074	0.000000
\/bitrix\/js\/ui\/polyfill\/closest\/js\/closest.js	0.000037	0.000000
\/bitrix\/js\/main\/polyfill\/fill\/main.polyfill.fill.js	0.000037	0.000000
\/bitrix\/js\/main\/polyfill\/core\/dist\/polyfill.bundle.js	0.000074	0.000000
\/bitrix\/js\/main\/core\/core.js	0.000037	0.000000
\/bitrix\/js\/main\/polyfill\/intersectionobserver\/js\/intersectionobserver.js	0.000037	0.000000
\/bitrix\/js\/main\/lazyload\/dist\/lazyload.bundle.js	0.000037	0.000000
\/bitrix\/js\/main\/parambag\/dist\/parambag.bundle.js	0.000037	0.000000
ls	0.000037	0.000000
language_id	0.000037	0.000000
format_date	0.000037	0.000000
dd.mm.yyyy	0.000074	0.000000
format_datetime	0.000037	0.000000
hh	0.000037	0.000000
mi	0.000037	0.000000
ss	0.000037	0.000000
cookie_prefix	0.000037	0.000000
bxvv	0.000037	0.000000
server_tz_offset	0.000037	0.000000
10800	0.000037	0.000000
utf_mode	0.000037	0.000000
site_id	0.000037	0.000000
s1	0.000037	0.000000
site_dir	0.000037	0.000000
\/	0.000037	0.000000
user_id	0.000037	0.000000
server_time	0.000037	0.000000
:1742501616	0.000037	4.624973
user_tz_offset	0.000037	0.000000
:0	0.000037	0.000000
user_tz_auto	0.000037	0.000000
bitrix_sessid	0.000037	0.000000
/bitrix/cache/js/s1/main-responsive/kernel_main/kernel_main_v1.js	0.000037	0.000000
17424781712693	0.000037	1.629241
/bitrix/js/main/core/core_ls.min.js	0.000037	0.000000
17410371952683	0.000037	1.629241
\/bitrix\/js\/main\/session.js	0.000037	0.000000
\/local\/components\/ameton\/catalog_api\/templates\/catalog\/script.js	0.000037	0.000000
\/local\/templates\/main-responsive\/js\/product_api_reviews.js	0.000037	0.000000
\/local\/components\/ameton\/products_api_catalog4.detail\/templates\/.default\/script.js	0.000037	0.000000
\/b2b\/js\/script_7133.js	0.000037	0.000000
bx.setcsslist	0.000037	0.000000
\/local\/components\/ameton\/catalog_api\/templates\/catalog\/style.css	0.000037	0.000000
\/local\/templates\/main-responsive\/css\/product_detail.css	0.000037	0.000000
\/local\/components\/ameton\/products_api_catalog4.detail\/templates\/.default\/style.css	0.000037	0.000000
bxsession.expand	0.000037	0.000000
'649b5d059c8ef01e3c8426e96d03bc15.c17053675ce6f105823e561020ffa8c58762ce0cbbaae978fbda286b41bde972	0.000037	4.624973
/bitrix/cache/js/s1/main-responsive/template_9bfe5d5308480b385159b89533a01ef7/template_9bfe5d5308480b385159b89533a01ef7_v1.js	0.000037	0.000000
17424781712554	0.000037	1.629241
/bitrix/cache/js/s1/main-responsive/page_ab4f57216d11d8ea493a5463f2a6c006/page_ab4f57216d11d8ea493a5463f2a6c006_v1.js	0.000037	0.000000
174247817173122	0.000037	0.840783
hide_cookie_alert	0.000110	0.000000
.cookie	0.000221	0.000000
we_use_cookie	0.000074	0.000000
expires	0.000074	0.000000
30000	0.000037	0.000000
domain	0.000110	0.000000
'+site_domain	0.000074	0.000000
'.js-cookie-warning	0.000037	0.000000
.fadeout	0.000037	0.000000
300	0.000037	0.000000
window.dispatchevent	0.000037	0.000000
new	0.000037	0.000000
customevent	0.000037	0.000000
event_storage	0.000074	0.000000
detail	0.000037	0.000000
key	0.000037	0.000000
'close_cookie	0.000074	0.000000
newvalue	0.000037	0.000000
show_cookie_alert	0.000074	0.000000
cookieindicator.stop	0.000037	0.000000
.animate	0.000037	0.000000
'100	0.000037	0.000000
12000	0.000037	0.000000
cookieindicator	0.000037	0.000000
'.js-cookie-warning__indicator	0.000037	0.000000
'.js-cookie-warning-close	0.000037	0.000000
.click	0.000037	0.000000
.js-21vv-mpbanner	0.000037	0.000000
.length	0.000037	0.000000
autotypingwords	0.000037	0.000000
\u0418\u043d\u0434\u0435\u0439\u043a\u0430	0.000037	0.000000
\u041f\u0435\u043b\u044c\u043c\u0435\u043d\u0438	0.000037	0.000000
\u043c\u0438\u043a\u0440\u043e	0.000037	0.000000
\u0422\u043e\u043c\u0430\u0442\u044b	0.000037	0.000000
\u0447\u0435\u0440\u0440\u0438	0.000037	0.000000
\u0410\u0432\u043e\u043a\u0430\u0434\u043e	0.000037	0.000000
\u0425\u0430\u0441c	0.000037	0.000000
\u0421\u044b\u0440	0.000037	0.000000
\u0442\u0432\u043e\u0440\u043e\u0436\u043d\u044b\u0439	0.000037	0.000000
\u0422\u043e\u0440\u0442	0.000037	0.000000
\u201c\u041c\u0430\u0440\u0430\u043a\u0443\u0439\u044f\u201d	0.000037	0.000000
\u041a\u0440\u0443\u0430\u0441\u0441\u0430\u043d	0.000037	0.000000
\u043c\u0438\u043d\u0434\u0430\u043b\u044c\u043d\u044b\u0439	0.000037	0.000000
rrrequest	0.000037	0.000000
'productview',64471	0.000037	4.624973
isproductpage=true	0.000037	0.000000
.ready	0.000074	0.000000
window.datalayer	0.000074	0.000000
window.datalayer.push	0.000037	0.000000
'event	0.000037	0.000000
'authentication	0.000037	0.000000
'pseudo_user_id	0.000037	0.000000
.val	0.000074	0.000000
.on	0.000074	0.000000
'load	0.000037	0.000000
partnerpromocode	0.000110	0.000000
'bitrix_sm_pim_promo_code	0.000037	0.000000
'undefined	0.000037	0.000000
promocode_notify_showed	0.000074	0.000000
message	0.000184	0.000000
timeout	0.000184	0.000000
'input	0.000037	0.000000
vv_cartdiscount__notifyinner	0.000037	0.000000
vv_cartdiscount__notifyinnertext	0.000037	0.000000
ждёт	0.000037	0.000000
применить	0.000037	0.000000
его	0.000037	0.000000
корзине	0.000074	0.000000
vv_cartdiscount__notifyinnerbtnwrap	0.000037	0.000000
margin-top	0.000037	0.000000
green550	0.000037	0.000000
vv_cartdiscount__notifyinnerbtn	0.000037	0.000000
'sale_tag	0.000037	0.000000
8000	0.000037	0.000000
'скидка	0.000037	0.000000
примените	0.000037	0.000000
'positive3	0.000037	0.000000
4000	0.000037	0.000000
uinotify__show	0.000037	0.000000
icon_class	0.000037	0.000000
site_domain	0.000037	0.000000
связь	0.000037	0.000000
ап	0.000037	0.000000
подтверждении	0.000037	0.000000
адреса	0.000037	0.000000
цель	0.000037	0.000000
deliveryapplyfromsuggest	0.000037	0.000000
suggest	0.000037	0.000000
'.js-vv23-search-address-fixed-note	0.000037	0.000000
suggest.find	0.000037	0.000000
'.js-vv23-search-address-fixed-note__closer	0.000037	0.000000
'click	0.000037	0.000000
suggest.addclass	0.000037	0.000000
'hidden	0.000110	0.000000
hideemptyaddresssuggest	0.000037	0.000000
связываемся	0.000037	0.000000
закрытие	0.000037	0.000000
алерта	0.000037	0.000000
куков	0.000037	0.000000
suggest.removeclass	0.000074	0.000000
window.addeventlistener	0.000037	0.000000
event_data	0.000037	0.000000
_this	0.000037	0.000000
this	0.000037	0.000000
event	0.000037	0.000000
event_data.detail	0.000037	0.000000
event.key	0.000074	0.000000
settimeout	0.000037	0.000000
,500	0.000037	0.000000
/body	0.000037	0.000000
/html	0.000037	0.000000
